State,Company,City,Number of Workers,WARN Received Date,Effective Date,Closure/Layoff,Temporary/Permanent,Union,Region,County,Industry,Notes
New York,"Mid-State Raceway, Inc. dba Vernon Downs Casino Hotel",Vernon,301,07/13/2020,03/16/2020,Plant Closing,,,Mohawk Valley Region,Oneida,Casino,Unforeseeable business circumstances prompted by COVID- 19
New York,"J. C. Penney Corporation (5100 Kings Plaza, Brooklyn, NY)",Brooklyn,142,07/13/2020,03/18/2020,Plant Closing,,,New York City,Kings,Retail,Unforeseeable business circumstances prompted by COVID- 19
New York,"J. C. Penney Corporation, Inc. (100 W. 33rd St., NYC)",New York,304,07/13/2020,03/18/2020,Plant Closing,,,New York City,New York,Retail,Unforeseeable business circumstances prompted by COVID- 19
New York,Resorts World Catskills,Monticello,1256,07/13/2020,04/15/2020,Temporary Plant Closing,,,Mid-Hudson Region,Sullivan,Resort,Unforeseeable business circumstances prompted by COVID- 19
New York,Genting New York LLC dba Resorts World Casino New York City,Jamaica,951,07/13/2020,04/15/2020,Temporary Plant Closing,,,New York City,Queens,Resort and Casino,Unforeseeable business circumstances prompted by COVID- 19
New York,"Lago Resort & Casino, LLC dba del Lago Resort & Casino",Waterloo,1077,07/13/2020,04/09/2020,Temporary Plant Closing,,,Finger Lakes Region,Seneca,Hotel & Casino,Unforeseeable business circumstances prompted by COVID- 19
New York,"Tioga Downs Racetrack, LLC (2 locations)",Nichols,604,07/13/2020,04/01/2020,Temporary Plant Closing,,,Southern Region,Tioga,Racetrack & Casino Resort,Unforeseeable business circumstances prompted by COVID- 19
New York,"Capital Region Gaming, LLC dba Rivers Casino & Resort",Schenectady,1021,07/13/2020,03/16/2020,Temporary Plant Closing/Plant Layoff,,,Capital Region,Schenectady,Casino,Unforeseeable business circumstances prompted by COVID- 19
New York,"Restaurant Associates (1 World Trade Center, NYC)",New York,26,07/13/2020,03/13/2020,Temporary Plant Closing/Plant Layoff,,,New York City,New York,Food services,Unforeseeable business circumstances prompted by COVID- 19
New York,Conrad Management LLC dba Conrad New York Midtown,New York,297,07/13/2020,03/16/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,"Strand Books, Inc. (Strand Book Store, NYC & Strand Warehouse, Brooklyn)",New York/Brooklyn,149,07/12/2020,03/13/2020,Temporary Plant Closing/Plant Layoff,,,New York City,New York,Book Store & Warehouse,Unforeseeable business circumstances prompted by COVID- 19
New York,SSP America (at JFK International Airport),Jamaica,889,07/10/2020,10/14/2020,Plant Layoff,,,New York City,Queens,Leading operator of food and beverage brands in travel locations worldwide,Unforeseeable business circumstances prompted by COVID- 19
New York,SSP America (at LaGuardia Airport),Flushing,132,07/10/2020,10/14/2020,Plant Layoff,,,New York City,Queens,"Leading operator of food and beverage brands in travel locations
 worldwide",Unforeseeable business circumstances prompted by COVID- 19
New York,"Instinet, LLC (United States Equity Research & United States Equity Research Sales platform)",New York,40,07/10/2020,07/10/2020,Plant Unit Closing,,,New York City,New York,Broker,Economic
New York,"New York City Ballet, Inc. (The Nutcracker)",New York,331,07/10/2020,06/01/2020,Temporary Plant Closing,,,New York City,New York,Ballet,Unforeseeable business circumstances prompted by COVID- 19
New York,"American Grill Investor, LLC dba Hudson Yards Grill",New York,91,07/09/2020,03/16/2020,Temporary Plant Closing,,,New York City,New York,Restaurant,Unforeseeable business circumstances prompted by COVID- 19.
New York,Jewel Facing Rockefeller Center (a Club Quarters Hotel),New York,27,07/09/2020,03/28/2020,Temporary Plant Closing,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,"Club Quarters Hotel, World Trade Center",New York,87,07/09/2020,07/09/2020,Temporary Plant Closing/Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,"Deconic Group, LLC",Brooklyn,107,07/08/2020,04/15/2020,Plant Closing,,,New York City,Kings,Jewelry Retailer,Unforeseeable business circumstances prompted by COVID- 19
New York,"United Airlines, Inc.",Queens,145,07/08/2020,10/01/2020,Temporary Plant Layoff,,,New York City,Queens,Airlines,Unforeseeable business circumstances prompted by COVID- 19
New York,Hilton Westchester (Rye Brook),Rye Brook,239,07/07/2020,04/13/2020,Plant Closing,,,Mid-Hudson Region,Westchester,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,Man-Dell Food Stores dba Key Food,Astoria,151,07/07/2020,10/10/2020,Plant Closing,,,New York City,Queens,Food and Grocery Retail Store,Lease Expiration
New York,"New Era Cap Company, Inc.",Buffalo,117,07/07/2020,07/07/2020,Plant Layoff,,,Western Region,Erie,Manufacturer,Unforeseeable business circumstances prompted by COVID- 19
New York,International Culinary Center,New York,93,07/06/2020,07/06/2020,Plant Closing,,,New York City,New York,Educational Institution,Unforeseeable business circumstances prompted by COVID- 19
New York,Hilton Hotel Employer LLC (at New York Hilton Midtown),New York,1296,07/06/2020,03/20/2020,Temporary Plant Closing/Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,New World Stages Operating Co. LLC,New York,117,07/05/2020,03/12/2020,Temporary Plant Closing,,,New York City,New York,Performing Arts Complex,Unforeseeable business circumstances prompted by COVID- 19
New York,Midsummer Theatricals LLC dba Stage 42,New York,85,07/03/2020,03/12/2020,Temporary Plant Closing,,,New York City,New York,Performing Arts Complex,Unforeseeable business circumstances prompted by COVID- 19
New York,"The Shubert Organization, Inc. (several NYC theatres & corporate offices)",New York,1980,07/03/2020,03/12/2020,Temporary Plant Closing,,,New York City,New York,Theatrical Production Organization,Unforeseeable business circumstances prompted by COVID- 19
New York,"Broadway Inbound, Inc.",New York,18,07/03/2020,03/12/2020,Temporary Plant Closing,,,New York City,New York,Ticket Sales,Unforeseeable business circumstances prompted by COVID- 19
New York,Hilton Grand Vacations (at The Quin Central Park by Hilton Club,New York,76,07/02/2020,03/23/2020,Temporary Plant Closing,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,Carnegie Hall Corporation,New York,316,07/02/2020,03/22/2020,Temporary Plant Layoff,,,New York City,New York,Historic Music and Education Venue,Unforeseeable business circumstances prompted by COVID- 19
New York,Hilton Grand Vacation at Hilton Club New York,New York,141,07/02/2020,03/20/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,Hilton Grand Vacation at West 57th Street by Hilton Club,New York,72,07/02/2020,03/20/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,Ovation Travel Group,New York,106,07/02/2020,03/19/2020,Temporary Plant Layoff,,,New York City,New York,Travel Agency,Unforeseeable business circumstances prompted by COVID- 19
New York,Hilton Grand Vacation at The Residences by Hilton Club,New York,8,07/02/2020,03/20/2020,Temporary Plant Layoff,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,Lamothermic Corp. (Brewster),Brewster,5,07/01/2020,07/02/2020,Plant Layoff,,,Mid-Hudson Region,Putnam,Casting,Unforeseeable business circumstances prompted by COVID- 19
New York,"World Education Services, Inc.",New York,37,07/01/2020,07/31/2020,Plant Layoff,,,New York City,New York,Educational Service,Unforeseeable business circumstances prompted by COVID- 19
New York,"Delta Air Lines, Inc.",Jamaica,818,07/01/2020,10/01/2020,Temporary Plant Layoff,,,New York City,Queens,Airline,Unforeseeable business circumstances prompted by COVID- 19
New York,"Borenstein Caterers, Inc.",Jamaica,79,07/01/2020,09/30/2020,Temporary Plant Layoff,,,New York City,Queens,Catering Company,Unforeseeable business circumstances prompted by COVID- 19
New York,Sky Chefs Inc.,Jamaica,524,06/30/2020,10/01/2020,Plant Layoff,,,New York City,Queens,Airline Catering Company,Unforeseeable business circumstances prompted by COVID-19
New York,"HCL America, Inc (Webster)",Webster,11,06/30/2020,07/02/2020,Plant Layoff,,,Finger Lakes Region,Monroe,Software Company,Economic
New York,"Aptim Federal Services, LLC",Niskayuna,43,06/30/2020,09/16/2020,Plant Layoff,,,Capital Region,Schenectady,Facilities Support Management,Contract Completion
New York,Gourmet Dining LLC,Bronx,131,06/30/2020,06/30/2020,Plant Layoff/Plant Closing,,,New York City,Bronx,Food Service,Contract Termination
New York,"The Pierre, New York, A Taj Hotel",New York,410,06/30/2020,03/22/2020,Temporary Plant Closing,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,"Lincoln Center for the Performing Arts, Inc.",New York,200,06/30/2020,03/12/2020,Temporary Plant Closing,,,New York City,New York,Performance Venue,Unforeseeable business circumstances prompted by COVID- 19
New York,Pritchard Industries Inc.,New York,6,06/30/2020,06/30/2020,Temporary Plant Layoff,,,New York City,New York,Building Service,Unforeseeable business circumstances prompted by COVID- 19
New York,"Delaware North Companies, Inc. (DNC Gaming Mgmt in Suffolk LLC)",Islandia,24,06/30/2020,03/23/2020,Temporary Plant Layoff,,,Long Island,Suffolk,Food Services,Unforeseeable business circumstances prompted by COVID- 19
New York,"Delaware North Companies, Inc. (Finger Lakes Foodservice Inc. & Rochester Sportservice, Inc.)",Farmington/R ochester,352,06/30/2020,03/23/2020,Temporary Plant Layoff,,,Finger Lakes Region,Ontario/Monroe,Food Services,Unforeseeable business circumstances prompted by COVID- 19
New York,"Delaware North Companies, Inc. (Several NYC sites)",New York,711,06/30/2020,03/23/2020,Temporary Plant Layoff,,,New York City,New York,Food Services,Unforeseeable business circumstances prompted by COVID- 19
New York,"Delaware North Companies, Inc. (Several Western Region sites)",Buffalo,1383,06/30/2020,03/23/2020,Temporary Plant Layoff,,,Western Region,Erie,Food Services,Unforeseeable business circumstances prompted by COVID- 19
New York,"Delaware North Companies, Inc. (DN Syr LLC) (Syracuse)",Syracuse,54,06/30/2020,03/23/2020,Temporary Plant Layoff,,,Central Region,Onondaga,Food Services,Unforeseeable business circumstances prompted by COVID- 19
New York,"Delaware North Companies, Inc. (DNC P&R at Gideon Putnam, LLC)",Saratoga Springs,114,06/30/2020,03/23/2020,Temporary Plant Layoff,,,Capital Region,Saratoga,Food Services,Unforeseeable business circumstances prompted by COVID- 19
New York,"DFS Group L.P. (JFK Int'l Airport, Jamaica)",Jamaica,152,06/30/2020,04/20/2020,Temporary Plant Layoff/Plant Layoff,,,New York City,Queens,Retail,Unforeseeable business circumstances prompted by COVID- 19
New York,"Innovative Delivery & Logistics, LLC (201 Grumman Road W, Bethpage)",Bethpage,52,06/29/2020,09/30/2020,Plant Closing,,,Long Island,Nassau,Delivery Services,Economic
New York,"Innovative Delivery & Logistics, LLC (80 Grumman Road W, Bethpage)",Bethpage,35,06/29/2020,09/30/2020,Plant Closing,,,Long Island,Nassau,Delivery Services,Economic
New York,"Crystal Run Health Plan, LLC (Phase 5)",Middletown,1,06/29/2020,09/30/2020,Plant Closing,,,Mid-Hudson Region,Orange,Health Insurance,Economic
New York,Cirque du Soleil,New York,118,06/29/2020,06/30/2020,Plant Layoff,,,New York City,New York,Entertainment,Unforeseeable business circumstances prompted by COVID- 19
New York,"The Stomp Company LP (STOMP at the Orpheum Theatre, NYC)",New York,40,06/29/2020,03/12/2020,Temporary Plant Closing,,,New York City,New York,Theatrical Production,Unforeseeable business circumstances prompted by COVID- 19
New York,Holy Family Regional School (Commack),Commack,40,06/26/2020,06/16/2020,Plant Closing,,,Long Island,Suffolk,School,Unforeseeable business circumstances prompted by COVID- 19
New York,Our Lady of Wisdom Regional School (Port Washington),Port Washington,30,06/26/2020,06/18/2020,Plant Closing,,,Long Island,Nassau,School,Unforeseeable business circumstances prompted by COVID- 19
New York,St. Peter of Alcantara School (Port Washington),Port Washington,34,06/26/2020,06/18/2020,Plant Closing,,,Long Island,Nassau,School,Unforeseeable business circumstances prompted by COVID- 19
New York,"Franklin Energy Services, LLC (LIC)",Long Island City,39,06/26/2020,03/13/2020,Plant Layoff,,,New York City,Queens,Energy Efficiency Services,Unforeseeable business circumstances prompted by COVID- 19
New York,"G-III Apparel Group, Ltd. (3 NYC sites)",New York,205,06/26/2020,09/24/2020,Plant Layoff,,,New York City,New York,Retail,Unforeseeable business circumstances prompted by COVID- 19
New York,"Refresh Club, Inc. dba The Wing",New York,56,06/26/2020,07/01/2020,Plant Layoff,,,New York City,New York,Work & Community Offices,Unforeseeable business circumstances prompted by COVID- 19
New York,"EVO Merchant Services, LLC",Melville,85,06/26/2020,09/24/2020,Plant Layoff,,,Long Island,Suffolk,Electronic Payment Processing Services,Economic
New York,"The Philharmonic-Symphony Society of New York, Inc. (10 Lincoln Center Plaza)",New York,44,06/26/2020,06/26/2020,Temporary Plant Layoff/Plant Layoff,,,New York City,New York,Orchestra,Unforeseeable business circumstances prompted by COVID- 19
New York,"J. C. Penney Corporation, Inc. (Poughkeepsie Galleria)",Poughkeepsie,109,06/25/2020,09/25/2020,Plant Closing,,,Mid-Hudson Region,Dutchess,Retail,Unforeseeable business circumstances prompted by COVID- 19
New York,"J. C. Penney Corporation, Inc. (South Shore Mall, Bay Shore)",Bay Shore,136,06/25/2020,09/25/2020,Plant Closing,,,Long Island,Suffolk,Retail,Unforeseeable business circumstances prompted by COVID- 19
New York,"Macy's (529 West 20th Street New York, NY, 10011)",New York,28,06/25/2020,06/30/2020,Plant Closing,,,New York City,New York,Retail,Unforeseeable business circumstances prompted by COVID- 19
New York,The Excelsior Hotel (45 West 81st St,New York,49,06/25/2020,03/12/2020,Plant Closing,,,New York City,New York,Hotel,Unforeseeable business circumstances prompted by COVID- 19
New York,"Macy's (11 Penn Plaza New York, NY 10001)",New York,184,06/25/2020,06/30/2020,Plant Layoff,,,New York City,New York,Retail,Unforeseeable business circumstances prompted by COVID- 19
New York,"Macy's (1440 Broadway New York, NY 10001)",New York,146,06/25/2020,06/30/2020,Plant Layoff,,,New York City,New York,Retail,Unforeseeable business circumstances prompted by COVID- 19
New York,"Macy's (151 W. 34th St. New York, NY 10001)",New York,56,06/25/2020,06/30/2020,Plant Layoff,,,New York City,New York,Retail,Unforeseeable business circumstances prompted by COVID- 19
